Mass	Q	chi1	chi2	theta1	theta2	phi2-phi	Mismatch	Error
150	3.1633294308785294	0.5	0.8	0.26321378521086986	1.053062860842474	0.17575825086799515	-2.335436984954938	0.40694615807619894
150	4.	0.4852669882268909	0.4460212469039964	0.2748716721938871	0.40944822626277194	3.485182094266947	-2.3580261384369248	0.29623200598280697
150	1.	0.5698185049072176	0.7685048257053534	0.15570399422435832	0.31156467870602544	0.3728098419961488	-2.7603297904123636	1.5611860321134492
150	1.	0.8	0.8	2.868800753114677	2.75101305237817	2.5082545624212944	-3.2605534213512977	1.399669868639007
150	1.8571428571428572	0.8	0.5	2.895883448709442	2.28190658004764	1.6635926521478794	-3.1903729040207236	0.7010083599746177
150	1.	0.8	0.8	3.122700396521999	2.432948683573738	7.995697306196255e-9	-3.105037246631047	0.3420944918022399
150	2.4738148017364106	0.8	0.5	2.6267438270507757	0.9726958842368787	2.4407031659379594	-2.451026861579252	0.3928030658741448
150	1.8571428571428572	0.8	0.5	2.624712529117275	1.706123755387044	0.8210919845405424	-2.6889062103367274	0.7222615699204388
150	1.8571428571428572	0.8	0.5	2.3511596904140686	2.110409818980138	1.5394311261107354	-2.586533834960734	0.5027515199474746
150	1.8571428571428572	0.8	0.5	2.1092771229661293	2.8396459997801125	2.349892737739611	-2.464399908410059	0.4733846193747883
150	1.8571428571428572	0.8	0.8	2.3618714197422332	1.03590770604249	0.7868841268641344	-2.451231768641192	0.7989018300849412
150	1.8571428571428572	0.8	0.5	1.837248553234769	2.754878667552088	1.7238365103221573	-2.2606821205762686	0.5158736108850873
150	1.8571428571428572	0.8	0.8	1.572448163944007	3.1408324056183803	0.010324038713727652	-2.2146723319939765	0.6045515372991572
150	1.8571428571428572	0.8	0.8	1.5732742088392186	2.0928269591785753	1.5890191574203534	-2.2021138797271096	0.48437404312134563
150	1.	0.8	0.8	1.5707963267948966	1.5707963267948966	5.272464286611272	-2.3941288726799383	0.49792259760723173
150	1.8571428571428572	0.8	0.8	1.569599786849331	1.0436597979163988	1.588339755314573	-2.2433844332441097	0.3732901516340113
150	1.8571428571428572	0.8	0.8	1.56914448967417	0.0007602075090105322	0.	-2.1840455974188484	0.3771182027369977
150	1.8571428571428572	0.8	0.5	1.3046882360170848	0.3818267562815009	1.7261884734348243	-2.187996161946703	0.33915620547295877
150	1.8571428571428572	0.8	0.8	0.780727606639598	2.1028493218042765	0.7944144828393266	-2.668928905430986	0.768711705774627
150	1.8571428571428572	0.8	0.5	1.0323202653696075	0.3018714732999508	2.3501705301175897	-2.1797049795701393	0.4446807558838748
150	1.8571428571428572	0.8	0.5	0.7916306923565609	1.0256954782107284	1.5440755462404625	-2.2416452521349366	0.5461066613787025
150	1.8571428571428572	0.8	0.5	0.518335227895951	1.43145785939766	0.8322363019006069	-2.6285829883217464	0.3163763215991231
150	2.4738148017364106	0.8	0.5	0.5156760384770718	2.1640750215937516	2.4491941482299966	-2.0093323847340936	0.2831149475342088
150	1.	0.7766128582096602	0.8336693713241377	0.02724633926095775	0.7123784373983866	2.036095772986105	-2.450782793584342	0.5973687910525493
150	1.8571428571428572	0.8	0.5	0.2508902158031121	0.8503745850100881	1.6946654519900601	-2.366132587153624	0.9002350811297406
150	1.	0.8	0.8	0.36005933476715263	0.31162977894929933	2.446791868892517	-2.6879322586367316	0.9764590700421818
150	2.4738148017364106	0.8	0.8	2.878991253095286	2.2124693007366156	3.141590776401842	-2.8631286861110086	0.40978226953518
150	3.1633294308785294	0.8197693686279928	0.7624074731774726	2.8613234817344164	0.6719884137441947	3.141591593727254	-2.673818832614989	0.44362344438144935
150	1.8571428571428572	0.8	0.8	2.864591148247864	2.473924480614892	0.04564446314590484	-2.780742271112241	0.4243914646515003
150	3.1633294308785294	0.8	0.8	2.627408393285379	0.9923749426102169	2.4121627604808573	-2.3474383516795156	0.4958151698570802
150	2.4738148017364106	0.8	0.5	2.618865960121802	1.419112880577482	3.530146205173876e-9	-2.5047746705973655	0.3897897023843858
150	2.4738148017364106	0.8	0.2	2.3712479237543227	3.1203403142470103	2.686129748202732	-2.342788256733411	0.4635945455729241
150	1.8571428571428572	0.8	0.8	2.110558163460293	2.7675496898456915	0.7385555391203941	-2.3697445404155606	0.36750980562387486
150	2.4738148017364106	0.8	0.2	2.091832025420918	2.8058820639599586	3.1415924608745693	-2.157977389625295	0.339091239355212
150	2.4738148017364106	0.800486518181151	0.7983851649307864	1.8309301582023219	2.790688046342998	3.1426913394808444	-2.07732179015542	0.2563855683481258
150	2.4738148017364106	0.8	0.2	1.8271118969819278	2.202293181444222	2.057945194973772	-2.225449305551529	0.3780896214185186
150	2.4738148017364106	0.8	0.8	1.8373629910838845	0.7148177930252048	1.5057720989894738	-1.963944744626173	0.3714555786045878
150	2.4738148017364106	0.8	0.2	1.5707963267948966	1.5707963267948966	4.341692134198515	-2.047916869018447	0.24183923589740275
150	2.4738148017364106	0.8	0.8	1.3048968275401016	2.420786089831924	1.5086225485940084	-2.0918983813732583	0.3371399131653662
150	2.4738148017364106	0.8	0.2	1.3153319097344882	0.9140912395990651	2.07482943374242	-2.003839641700147	0.2782608245375255
150	2.4738148017364106	0.8	0.8	1.3110471039419564	0.34699610635149175	3.133202652310444	-1.9800867615138285	0.24702206866196277
150	2.4738148017364106	0.8	0.2	1.0497606518538236	0.3357098449828392	3.1416123568579737	-2.0165119627432357	0.214255113109843
150	1.8571428571428572	0.8050014206396593	0.8013450242992324	1.0391965244841566	0.3406126713932925	0.7794206434388649	-2.1552477607223146	0.29848308042796046
150	2.4738148017364106	0.8	0.2	0.7702468216916168	0.06316194635912631	4.380800112035927	-2.1320839798460214	0.24297194632322977
150	2.4738148017364106	0.8	0.5	0.5227266934679841	1.7224797730150736	-2.2259232303137057e-8	-2.6001985755529438	0.2527483483110737
150	3.1633294308785294	0.8	0.8	0.5150848686266716	2.143929150650834	2.421476794688898	-1.9978948049741583	0.28878098995273316
150	1.8571428571428572	0.8	0.8	0.27682484222017123	0.6679241558698251	1.3835003490566568e-8	-2.274398825859344	0.7726278302150752
150	3.1633294308785294	0.8166967927335032	0.7250091613168682	0.27737831338255386	2.4835140961536695	3.141592652829962	-2.1224000192070562	0.30206843664027955
150	2.4738148017364106	0.8	0.8	0.2626014004948736	0.9291233528524738	3.141592095894421	-2.1492932149548594	0.5725395555271813
150	3.1633294308785294	0.8	0.8	3.099803561741819	2.1168481020544223	-5.4369537523891585e-9	-2.787560000184093	0.37090683458805396
150	3.1633294308785294	0.8	0.5	2.8871229588663123	2.689174531430288	1.6086033434760718	-2.570681709964108	0.5556289820782858
150	3.1633294308785294	0.8	0.8	2.863485222953766	1.750092572379851	-1.4019730067560196e-9	-2.4031411160860343	0.5019764424351152
150	3.1633294308785294	0.8	0.5	2.613754731367654	2.620534268586674	2.1562699140048256	-2.2878735034237887	0.8229713000810697
150	3.1633294308785294	0.8	0.8	2.6189425715147747	1.3130761858311304	0.2569642418206675	-2.11785159199328	0.38209435663951086
150	3.1633294308785294	0.8	0.5	2.3458961520207824	2.493969994287984	2.3295199088980483	-2.0840826506799104	0.35925797820502153
150	2.4738148017364106	0.8	0.8	2.3341677242155474	1.8388736414172233	0.0406883422913158	-2.231496234054588	0.4973557668815894
150	3.1633294308785294	0.8	0.2	2.1069156829972795	2.450003596945576	3.064369199940579	-2.064952541910591	0.3058698685407878
150	3.1633294308785294	0.7998495611624533	0.799773485850897	2.0940139053566886	0.3486353532820869	0.	-1.9676813666104465	0.2522040155542391
150	3.1633294308785294	0.8	0.2	1.8389078966906856	1.9591966164613548	3.1416040367467217	-2.0936289883022052	0.222805651758742
150	2.4738148017364106	0.8	0.8	1.8172718241084374	1.0131669084412902	0.38115955142192076	-2.0240542347108184	0.3195658141076173
150	3.1633294308785294	0.8	0.2	1.5707963267948966	1.5707963267949085	3.551841815778366	-2.017564146399768	0.3379348322291822
150	2.4738148017364106	0.8	0.8	1.3233041569607071	2.1355529803248836	0.36230188288080817	-2.1858238102864287	0.3947935594437482
150	3.1633294308785294	0.8	0.2	1.302684761970422	1.1823958887434547	3.1418233128659647	-1.9807432719603402	0.28671509170444964
150	3.1633294308785294	0.8	0.8	1.04758422575786	2.794819796738264	0.	-2.1740082900238167	0.3176214962225884
150	3.1633294308785294	0.8	0.2	1.0347081675247685	0.6899042115302657	3.1421829735928246	-1.8647007024410567	0.27106794074760493
150	2.4738148017364106	0.8	0.8	0.8072081440609515	1.3037044267141737	6.0969818537508885e-9	-2.1249134598079955	0.2197734726495656
150	3.1633294308785294	0.8	0.5	0.7959232585958809	0.6433119612598521	2.3402249043380765	-1.8661065775734638	0.26697681851278016
150	3.1633294308785294	0.8	0.8	0.5226625749324242	1.8284519912557928	0.25756447275075417	-1.9356914340218005	0.2273863107420609
150	3.1633294308785294	0.8	0.5	0.5299385297259562	0.48588357838110974	2.2719134055544172	-2.0861764947261103	0.35537736291959254
150	3.1633294308785294	0.8	0.8	0.27858328001651483	1.3901700883053107	0.10947728075582877	-1.9334219852316183	0.2003603503299142
150	3.1633294308785294	0.8	0.5	0.2545722950058727	0.45146985115952754	1.6120958748693872	-2.2895782457659606	0.6012136596416823
150	3.1633294308785294	0.8	0.8	0.04267109886430612	1.024308483146786	0.2459025450855359	-2.1048108238121124	0.9213881520622476
150	4.	0.8	0.8	2.8751044543868014	2.9711951212448686	-0.03339128273827536	-2.319086459230018	0.34619326498077735
150	4.	0.8183274489886561	0.7316020665753914	2.8261335758777455	1.7322686499519437	0.04972965872424627	-2.176414781011219	0.34716772998819345
150	4.	0.8	0.8	2.6134426649217013	2.696518381210345	2.2136267880889338	-2.1228063118022558	0.4154518470933302
150	4.	0.8	0.8	2.5804953916889897	1.5110191522503575	0.019317916636342962	-1.9604591039868575	0.7878452902817399
150	4.	0.8	0.5	2.3653585284833847	2.8810349346658928	3.1415929514506464	-1.9123066837638034	0.6203398102423604
150	4.	0.8	0.8	2.3279650385409325	0.875098459440229	-6.901317999438026e-8	-1.88640474030945	0.45659805554985483
150	4.	0.8	0.5	2.0972116636563176	2.4003157939017923	2.3795810755835674	-1.837770079291884	0.4759143336504242
150	4.	0.8	0.8	2.056166034114658	0.2875272844698008	0.005779277026619927	-1.917808948790669	0.33650265732537205
150	4.	0.8	0.5	1.8292098817660405	2.0919398140479344	2.3504799383198467	-1.8126342845179193	0.16874972159669147
150	3.1633294308785294	0.8	0.8	1.764608266738885	1.171417395999847	-0.000084563972553588	-1.8743515257404202	0.20123398013117502
150	4.	0.8	0.5	1.5707963267948966	1.5707963267948966	4.053169576972755	-1.9011721790030727	0.1508378865648676
150	3.1633294308785294	0.8	0.8	1.3769888069640421	1.9701034049710469	-0.000010242098751525721	-2.0984527997839724	0.2754505323643044
150	4.	0.8	0.5	1.3125515771762928	1.0448285877184795	2.3548601817589683	-1.968815408555685	0.2555409634352433
150	4.	0.8	0.8	1.0854265343104283	2.8540695546073533	-3.0898788381563065e-9	-1.8549382719724556	0.24207740090013738
150	4.	0.8	0.5	1.0445527882133157	0.7356275588097894	2.3905576275036493	-1.7125150856847384	0.19514420680484462
150	4.	0.8	0.8	0.813627584281289	2.2664919169084556	-8.976913213969015e-10	-1.8355627969372308	0.24713638018525785
150	4.	0.8	0.5	0.776227380301313	0.2610272511355053	3.207984940345496	-1.8814547417331051	0.17323128917909966
150	4.	0.8	0.8	0.5610855103244461	1.6306733761802035	-3.6130739724983666e-9	-1.8609219093494738	0.24213487241338236
150	4.	0.8	0.8	0.5293426858184689	0.4221625313609677	2.2998057660525957	-1.8087915970562618	0.22749502714437372
150	4.	0.8	0.8	0.3276416193026411	0.979919815507887	1.4480345982519641e-9	-2.1098228553604055	0.38190660987797825
150	4.	0.8	0.8	0.26245077961336466	0.2511527323763231	1.0979565272708975	-2.076722587157479	0.23162617143473666
150	4.	0.8	0.8	3.141592653589793	3.141592653589793	0.	-2.572532326572135	0.6882885106075726
150	4.	0.8	0.8	0.	0.	0.	-2.025756613007334	1.1400300981797882
150	4.	0.715	0.8	3.141592653589793	3.141592653589793	0.	-2.4868457142307165	1.6583712177793406
150	4.	0.63	0.8	3.141592653589793	3.141592653589793	0.	-2.4910480783521227	2.355259200397037
150	4.	0.545	0.8	3.141592653589793	3.141592653589793	0.	-2.583316697416942	1.9371547608014266
150	4.	0.45999999999999996	0.8	3.141592653589793	3.141592653589793	0.	-2.6093194706855876	2.1006564130649563
150	4.	0.37500000000000006	0.8	3.141592653589793	3.141592653589793	0.	-2.4355325568771575	2.4174244441955257
150	4.	0.29	0.8	3.141592653589793	3.141592653589793	0.	-2.7664982722062064	1.8977537803631697
150	4.	0.20500000000000002	0.8	3.141592653589793	3.141592653589793	0.	-2.299506733642948	3.5726464383899255
150	4.	0.12	0.8	3.141592653589793	3.141592653589793	0.	-2.368045892078932	3.137235855396267
150	4.	0.034999999999999996	0.8	3.141592653589793	3.141592653589793	0.	-2.3273796147310013	3.6688909702554966
150	4.	0.135	0.8	0.	3.141592653589793	0.	-2.285552147284727	3.109872288475671
150	4.	0.21999999999999997	0.8	0.	3.141592653589793	0.	-2.269022601811218	2.5368700642437902
150	4.	0.305	0.8	0.	3.141592653589793	0.	-2.2180471375084734	2.1620175574795413
150	4.	0.38999999999999996	0.8	0.	3.141592653589793	0.	-2.181800857401451	2.097395218961683
150	4.	0.4750000000000001	0.8	0.	3.141592653589793	0.	-2.4403602189804188	0.4586855292860055
150	4.	0.56	0.8	0.	3.141592653589793	0.	-2.229815921211027	2.122651993238169
150	4.	0.6450000000000001	0.8	0.	3.141592653589793	0.	-2.2876336821167875	2.337559742755121
150	4.	0.7299999999999999	0.8	0.	3.141592653589793	0.	-2.164391918716645	1.6124569941888798
150	4.	0.8	0.5600000000000007	0.	3.141592653589793	0.	-2.1523675477045625	1.5504876194031134
150	4.	0.8	0.8	3.01	3.022	4.161	-2.5795051245855576	0.4423278453134963
150	4.	0.8	0.8	0.13159265359	0.11959265359	4.161	-2.1149220642006754	0.4166581191882462
